Title,Company,Location,Link,Keyword,City,Description,Remote,Seniority,Lang,Has_WINDOWS,Has_LINUX,Has_UNIX,Has_NETZWERK,Has_NETWORK,Has_ACTIVE_DIRECTORY,Has_VMWARE,Has_IT-SICHERHEIT,Has_SECURITY,Has_FIREWALL,Has_SERVER,Has_BACKUP,Has_STORAGE,Has_CLOUD,Has_MS_EXCHANGE,Has_VIRTUALISIERUNG,Has_POWERSHELL,Has_ADMINISTRATION,Has_USER_MANAGEMENT,Has_INFRASTRUKTUR,Has_DATACENTER,Has_TCP/IP,Has_HARDWARE,Has_SOFTWARE,Has_PATCH,Has_UPDATE,Has_MONITORING,Has_REMOTE,Has_SCRIPTING
Systemadministrator,"Swell, Inc.","Bad Schwalbach, Hesse, Germany",https://de.linkedin.com/jobs/view/systemadministrator-m-w-d-at-swell-inc-4261131266?position=1&pageNum=0&refId=%2BsMr2wfEnfU0WEWBO5nPpQ%3D%3D&trackingId=EIqrUR14gjrhOSPnKZ7p%2Fg%3D%3D,Systemadministrator,Germany,"Als Systemadministrator (m/w/d) sorgst Du dafür, dass in unserem Team technisch alles rund läuft. Das tust Du bei uns: Du planst und überwachst unsere Client- und Serversystem-Landschaft. Dabei behältst Du stets die Netzwerke und Domänen im Blick. Du überwachst und konzipierst unsere IT-Sicherheit. Du sorgst für eine gewissenhafte Dokumentation der IT-Infrastruktur. Das ist Deine Arbeitsumgebung: Windows-Server und Win10/11 Virtualisierung wie u.a. HyperV Microsoft 365 TrueNas JIRA Das bist Du: Du bist erfahren in der professionellen Administration von IT-Systemen, gern auch als Quereinsteiger*in. Du begeisterst Dich für Client- und Serverhardware und hältst Dich stets auf dem neuesten Stand. Du hast Spaß an der Planung von technisch funktionellen Arbeitsplätzen, dabei hast Du ein gutes Gefühl für „must-have“ und „nice-to-have“. Du setzt Dich gern mit den IT-Bedürfnissen Deiner „internen Kunden“ auseinander und suchst nach der besten Lösung. Du lebst eine „Hands-on-Mentalität“. Du besitzt Kenntnisse in den Bereichen Firewall, VPN, Zertifikate, Powershell und Grundkenntnisse in Linux. Du verfügst über verhandlungssichere Deutschkenntnisse (mind. B2). Das kriegst Du von uns: einen krisensicheren Arbeitsplatz flexible Arbeitsorte: HO, remote, Office in Bad Schwalbach kostenlose Getränke + Obst attraktive BAV JobRad Ein Umfeld, in dem Du Dich wohlfühlen wirst. Zur besseren Lesbarkeit von Personenbezeichnungen & personenbezogenen Wörtern wird die männliche Form genutzt. Diese Begriffe gelten für alle Geschlechter. Show more Show less",True,entry,mixed,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False
It System Administrator,Reis Robotics,"Obernburg am Main, Bavaria, Germany",https://de.linkedin.com/jobs/view/it-system-administrator-m-w-d-at-reis-robotics-4255803724?position=2&pageNum=0&refId=%2BsMr2wfEnfU0WEWBO5nPpQ%3D%3D&trackingId=M7aIi%2F6ZgLVOXVW%2BWijgIA%3D%3D,Systemadministrator,Germany,"Ihre Aufgabe Entgegennahme, Dokumentation und Bearbeitung von IT-Störungen und Anfragen via Telefon, E-Mail oder Ticketsystem Betreuung und Support der Endanwender bei Hard- und Softwareproblemen (Remote und vor Ort) Bereitstellung, Konfiguration und Auslieferung von IT-Hardware (PCs, Notebooks, Peripherie) Weiterleitung komplexerer Incidents an 2nd- und 3rd-Level-Support Verwaltung von IT-Assets und Softwarelizenzen Mobile Device Management (MDM) für iOS-Geräte Benutzer- und Rechteverwaltung im Active Directory (AD) Beschaffung von IT-Hardware über zentrale Einkaufsportale Dokumentation von IT-Prozessen und Systemen Unterstützung beim Monitoring der IT-Infrastruktur und der Sicherstellung von Systemverfügbarkeit Mitarbeit bei spannenden IT-Projekten (z. B. Rollouts, Systemumstellungen, Migrationen) Optional: Mitwirkung bei Themen wie IT-Security, Backup-Strategien und Datenschutz Ihr Profil Abgeschlossene Ausbildung im IT-Bereich (z. B. Fachinformatiker für Systemintegration) oder vergleichbare Qualifikation Erfahrung im IT-Support und in der Administration von Windows-Umgebungen Kenntnisse in der Arbeit mit Ticketsystemen, Active Directory, Microsoft 365 und iOS-Geräten Selbstständige, strukturierte Arbeitsweise und hohe Serviceorientierung Teamfähigkeit und Kommunikationsstärke Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift Senden Sie Ihre Bewerbung bitte an: hr@reisrobotics.com Show more Show less",True,manager,mixed,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
Systemadministrator,"Swell, Inc.","Bad Schwalbach, Hesse, Germany",https://de.linkedin.com/jobs/view/systemadministrator-m-w-d-at-swell-inc-4261131266?position=1&pageNum=0&refId=M69jT5Da6xw7AFTFPT73Yg%3D%3D&trackingId=SRcSV5vgY5ii1sTUoajPFA%3D%3D,Systemadministrator,Germany,"Als Systemadministrator (m/w/d) sorgst Du dafür, dass in unserem Team technisch alles rund läuft. Das tust Du bei uns: Du planst und überwachst unsere Client- und Serversystem-Landschaft. Dabei behältst Du stets die Netzwerke und Domänen im Blick. Du überwachst und konzipierst unsere IT-Sicherheit. Du sorgst für eine gewissenhafte Dokumentation der IT-Infrastruktur. Das ist Deine Arbeitsumgebung: Windows-Server und Win10/11 Virtualisierung wie u.a. HyperV Microsoft 365 TrueNas JIRA Das bist Du: Du bist erfahren in der professionellen Administration von IT-Systemen, gern auch als Quereinsteiger*in. Du begeisterst Dich für Client- und Serverhardware und hältst Dich stets auf dem neuesten Stand. Du hast Spaß an der Planung von technisch funktionellen Arbeitsplätzen, dabei hast Du ein gutes Gefühl für „must-have“ und „nice-to-have“. Du setzt Dich gern mit den IT-Bedürfnissen Deiner „internen Kunden“ auseinander und suchst nach der besten Lösung. Du lebst eine „Hands-on-Mentalität“. Du besitzt Kenntnisse in den Bereichen Firewall, VPN, Zertifikate, Powershell und Grundkenntnisse in Linux. Du verfügst über verhandlungssichere Deutschkenntnisse (mind. B2). Das kriegst Du von uns: einen krisensicheren Arbeitsplatz flexible Arbeitsorte: HO, remote, Office in Bad Schwalbach kostenlose Getränke + Obst attraktive BAV JobRad Ein Umfeld, in dem Du Dich wohlfühlen wirst. Zur besseren Lesbarkeit von Personenbezeichnungen & personenbezogenen Wörtern wird die männliche Form genutzt. Diese Begriffe gelten für alle Geschlechter. Show more Show less",True,entry,mixed,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False
It System Administrator,Reis Robotics,"Obernburg am Main, Bavaria, Germany",https://de.linkedin.com/jobs/view/it-system-administrator-m-w-d-at-reis-robotics-4255803724?position=2&pageNum=0&refId=M69jT5Da6xw7AFTFPT73Yg%3D%3D&trackingId=2kwuHSVHAMJkvUMc4mfTaQ%3D%3D,Systemadministrator,Germany,"Ihre Aufgabe Entgegennahme, Dokumentation und Bearbeitung von IT-Störungen und Anfragen via Telefon, E-Mail oder Ticketsystem Betreuung und Support der Endanwender bei Hard- und Softwareproblemen (Remote und vor Ort) Bereitstellung, Konfiguration und Auslieferung von IT-Hardware (PCs, Notebooks, Peripherie) Weiterleitung komplexerer Incidents an 2nd- und 3rd-Level-Support Verwaltung von IT-Assets und Softwarelizenzen Mobile Device Management (MDM) für iOS-Geräte Benutzer- und Rechteverwaltung im Active Directory (AD) Beschaffung von IT-Hardware über zentrale Einkaufsportale Dokumentation von IT-Prozessen und Systemen Unterstützung beim Monitoring der IT-Infrastruktur und der Sicherstellung von Systemverfügbarkeit Mitarbeit bei spannenden IT-Projekten (z. B. Rollouts, Systemumstellungen, Migrationen) Optional: Mitwirkung bei Themen wie IT-Security, Backup-Strategien und Datenschutz Ihr Profil Abgeschlossene Ausbildung im IT-Bereich (z. B. Fachinformatiker für Systemintegration) oder vergleichbare Qualifikation Erfahrung im IT-Support und in der Administration von Windows-Umgebungen Kenntnisse in der Arbeit mit Ticketsystemen, Active Directory, Microsoft 365 und iOS-Geräten Selbstständige, strukturierte Arbeitsweise und hohe Serviceorientierung Teamfähigkeit und Kommunikationsstärke Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift Senden Sie Ihre Bewerbung bitte an: hr@reisrobotics.com Show more Show less",True,manager,mixed,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
Systemadministrator,"Swell, Inc.","Bad Schwalbach, Hesse, Germany",https://de.linkedin.com/jobs/view/systemadministrator-m-w-d-at-swell-inc-4261131266?position=1&pageNum=0&refId=o31l%2FQOHGLTepKT%2FyZ1VZw%3D%3D&trackingId=sQ6VDYqMG4Oy6Xj1ocjFTQ%3D%3D,Systemadministrator,Germany,"Als Systemadministrator (m/w/d) sorgst Du dafür, dass in unserem Team technisch alles rund läuft. Das tust Du bei uns: Du planst und überwachst unsere Client- und Serversystem-Landschaft. Dabei behältst Du stets die Netzwerke und Domänen im Blick. Du überwachst und konzipierst unsere IT-Sicherheit. Du sorgst für eine gewissenhafte Dokumentation der IT-Infrastruktur. Das ist Deine Arbeitsumgebung: Windows-Server und Win10/11 Virtualisierung wie u.a. HyperV Microsoft 365 TrueNas JIRA Das bist Du: Du bist erfahren in der professionellen Administration von IT-Systemen, gern auch als Quereinsteiger*in. Du begeisterst Dich für Client- und Serverhardware und hältst Dich stets auf dem neuesten Stand. Du hast Spaß an der Planung von technisch funktionellen Arbeitsplätzen, dabei hast Du ein gutes Gefühl für „must-have“ und „nice-to-have“. Du setzt Dich gern mit den IT-Bedürfnissen Deiner „internen Kunden“ auseinander und suchst nach der besten Lösung. Du lebst eine „Hands-on-Mentalität“. Du besitzt Kenntnisse in den Bereichen Firewall, VPN, Zertifikate, Powershell und Grundkenntnisse in Linux. Du verfügst über verhandlungssichere Deutschkenntnisse (mind. B2). Das kriegst Du von uns: einen krisensicheren Arbeitsplatz flexible Arbeitsorte: HO, remote, Office in Bad Schwalbach kostenlose Getränke + Obst attraktive BAV JobRad Ein Umfeld, in dem Du Dich wohlfühlen wirst. Zur besseren Lesbarkeit von Personenbezeichnungen & personenbezogenen Wörtern wird die männliche Form genutzt. Diese Begriffe gelten für alle Geschlechter. Show more Show less",True,entry,mixed,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False
It System Administrator,Reis Robotics,"Obernburg am Main, Bavaria, Germany",https://de.linkedin.com/jobs/view/it-system-administrator-m-w-d-at-reis-robotics-4255803724?position=2&pageNum=0&refId=o31l%2FQOHGLTepKT%2FyZ1VZw%3D%3D&trackingId=A5eVL3yDTNt%2Fd4FUDV9JXw%3D%3D,Systemadministrator,Germany,"Ihre Aufgabe Entgegennahme, Dokumentation und Bearbeitung von IT-Störungen und Anfragen via Telefon, E-Mail oder Ticketsystem Betreuung und Support der Endanwender bei Hard- und Softwareproblemen (Remote und vor Ort) Bereitstellung, Konfiguration und Auslieferung von IT-Hardware (PCs, Notebooks, Peripherie) Weiterleitung komplexerer Incidents an 2nd- und 3rd-Level-Support Verwaltung von IT-Assets und Softwarelizenzen Mobile Device Management (MDM) für iOS-Geräte Benutzer- und Rechteverwaltung im Active Directory (AD) Beschaffung von IT-Hardware über zentrale Einkaufsportale Dokumentation von IT-Prozessen und Systemen Unterstützung beim Monitoring der IT-Infrastruktur und der Sicherstellung von Systemverfügbarkeit Mitarbeit bei spannenden IT-Projekten (z. B. Rollouts, Systemumstellungen, Migrationen) Optional: Mitwirkung bei Themen wie IT-Security, Backup-Strategien und Datenschutz Ihr Profil Abgeschlossene Ausbildung im IT-Bereich (z. B. Fachinformatiker für Systemintegration) oder vergleichbare Qualifikation Erfahrung im IT-Support und in der Administration von Windows-Umgebungen Kenntnisse in der Arbeit mit Ticketsystemen, Active Directory, Microsoft 365 und iOS-Geräten Selbstständige, strukturierte Arbeitsweise und hohe Serviceorientierung Teamfähigkeit und Kommunikationsstärke Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift Senden Sie Ihre Bewerbung bitte an: hr@reisrobotics.com Show more Show less",True,manager,mixed,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
Systemadministrator,"Swell, Inc.","Bad Schwalbach, Hesse, Germany",https://de.linkedin.com/jobs/view/systemadministrator-m-w-d-at-swell-inc-4261131266?position=1&pageNum=0&refId=gT3P157ZfBTuQbm3W6%2B5xQ%3D%3D&trackingId=YE6Wkys8I7suC6GkZf%2BWkw%3D%3D,Systemadministrator,Germany,"Als Systemadministrator (m/w/d) sorgst Du dafür, dass in unserem Team technisch alles rund läuft. Das tust Du bei uns: Du planst und überwachst unsere Client- und Serversystem-Landschaft. Dabei behältst Du stets die Netzwerke und Domänen im Blick. Du überwachst und konzipierst unsere IT-Sicherheit. Du sorgst für eine gewissenhafte Dokumentation der IT-Infrastruktur. Das ist Deine Arbeitsumgebung: Windows-Server und Win10/11 Virtualisierung wie u.a. HyperV Microsoft 365 TrueNas JIRA Das bist Du: Du bist erfahren in der professionellen Administration von IT-Systemen, gern auch als Quereinsteiger*in. Du begeisterst Dich für Client- und Serverhardware und hältst Dich stets auf dem neuesten Stand. Du hast Spaß an der Planung von technisch funktionellen Arbeitsplätzen, dabei hast Du ein gutes Gefühl für „must-have“ und „nice-to-have“. Du setzt Dich gern mit den IT-Bedürfnissen Deiner „internen Kunden“ auseinander und suchst nach der besten Lösung. Du lebst eine „Hands-on-Mentalität“. Du besitzt Kenntnisse in den Bereichen Firewall, VPN, Zertifikate, Powershell und Grundkenntnisse in Linux. Du verfügst über verhandlungssichere Deutschkenntnisse (mind. B2). Das kriegst Du von uns: einen krisensicheren Arbeitsplatz flexible Arbeitsorte: HO, remote, Office in Bad Schwalbach kostenlose Getränke + Obst attraktive BAV JobRad Ein Umfeld, in dem Du Dich wohlfühlen wirst. Zur besseren Lesbarkeit von Personenbezeichnungen & personenbezogenen Wörtern wird die männliche Form genutzt. Diese Begriffe gelten für alle Geschlechter. Show more Show less",True,entry,mixed,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False
It System Administrator,Reis Robotics,"Obernburg am Main, Bavaria, Germany",https://de.linkedin.com/jobs/view/it-system-administrator-m-w-d-at-reis-robotics-4255803724?position=2&pageNum=0&refId=gT3P157ZfBTuQbm3W6%2B5xQ%3D%3D&trackingId=piCFr5iat%2BSg8BKDVBd1fQ%3D%3D,Systemadministrator,Germany,"Ihre Aufgabe Entgegennahme, Dokumentation und Bearbeitung von IT-Störungen und Anfragen via Telefon, E-Mail oder Ticketsystem Betreuung und Support der Endanwender bei Hard- und Softwareproblemen (Remote und vor Ort) Bereitstellung, Konfiguration und Auslieferung von IT-Hardware (PCs, Notebooks, Peripherie) Weiterleitung komplexerer Incidents an 2nd- und 3rd-Level-Support Verwaltung von IT-Assets und Softwarelizenzen Mobile Device Management (MDM) für iOS-Geräte Benutzer- und Rechteverwaltung im Active Directory (AD) Beschaffung von IT-Hardware über zentrale Einkaufsportale Dokumentation von IT-Prozessen und Systemen Unterstützung beim Monitoring der IT-Infrastruktur und der Sicherstellung von Systemverfügbarkeit Mitarbeit bei spannenden IT-Projekten (z. B. Rollouts, Systemumstellungen, Migrationen) Optional: Mitwirkung bei Themen wie IT-Security, Backup-Strategien und Datenschutz Ihr Profil Abgeschlossene Ausbildung im IT-Bereich (z. B. Fachinformatiker für Systemintegration) oder vergleichbare Qualifikation Erfahrung im IT-Support und in der Administration von Windows-Umgebungen Kenntnisse in der Arbeit mit Ticketsystemen, Active Directory, Microsoft 365 und iOS-Geräten Selbstständige, strukturierte Arbeitsweise und hohe Serviceorientierung Teamfähigkeit und Kommunikationsstärke Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift Senden Sie Ihre Bewerbung bitte an: hr@reisrobotics.com Show more Show less",True,manager,mixed,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False
It - Systemadministrator,Polycareer Jobs,"Schönwald, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/it-systemadministrator-m-w-d-at-polycareer-jobs-4255804270?position=6&pageNum=0&refId=gT3P157ZfBTuQbm3W6%2B5xQ%3D%3D&trackingId=7e%2B0iV2jWo8NYOQKTebXlg%3D%3D,Systemadministrator,Germany,"Jobbeschreibung PolyTALENT unterstützt ein stark wachsendes Industrieunternehmen aus dem südlichen Schwarzwald bei der Besetzung dieser verantwortungsvollen Position als IT-Systemadministrator (m/w/d). Benefits Attraktive Vergütung Klare Zukunftsperspektiven und hoher Sicherheitsfaktor Gesundheitsmanagement und Präventionsangebote Betriebliche Altersvorsorge Kollegiales Arbeitsumfeld mit Teamspirit Strukturierter Onboarding-Prozess und kurze Entscheidungswege Aufgaben Betreuung und Weiterentwicklung der IT-Infrastruktur (Server, Netzwerk, Backup, Cloud) Einrichtung und Verwaltung von Systemen, Benutzern, Rechten und Lizenzen Rollout, Wartung und Support für Clients, mobile Geräte und Software Fehleranalyse, Projektumsetzung und Zusammenarbeit mit Dienstleistern Erstellung von Dokus, Schulungsunterlagen sowie Mitarbeiterschulungen und -support Profil Abgeschlossene IT-Ausbildung oder Studium Mehrjährige Erfahrung mit komplexen IT-Systemen Sicher im Umgang mit Windows 10+, Office 365, Server 2019–2025 Know-how in Active Directory, Citrix, Exchange, ERP, Netzwerk Sehr gute Kenntnisse in VMware & Datacore Ansprechpartner Bei Interesse oder Rückfragen wenden Sie sich bitte an: PolyTALENT GmbH Alain Sitti +49 15888 364308 Show more Show less",False,other,de,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
It-Systemadministrator,Zweirad Union E-Mobility Gmbh & Produktion Co. Kg,"Sangerhausen, Saxony-Anhalt, Germany",https://de.linkedin.com/jobs/view/it-systemadministrator-m-w-d-at-zweirad-union-e-mobility-gmbh-produktion-co-kg-4263593238?position=7&pageNum=0&refId=gT3P157ZfBTuQbm3W6%2B5xQ%3D%3D&trackingId=nXg9jF509SW8orLa7PxwdQ%3D%3D,Systemadministrator,Germany,"Wir sind ein traditionsreiches und inhabergeführtes Unternehmen im Herzen von Deutschland. Die Entwicklung und Fertigung einer breiten Modellpalette an E-Bikes für alle Zielgruppen ist uns Auftrag und Verpflichtung für die urbane Mobilität. Zur tatkräftigen Unterstützung suchen wir Sie zum nächstmöglichen Zeitpunkt als Aufgaben Installieren und Konfigurieren von Computerhardware, Systemen etc. Durchführung von Diagnosen zur Identifizierung und Fehlerbehebung von Hardware- und Software-Fehlern Wartungsaufgaben inkl. Notfallwartungsarbeiten Einrichten neuer Arbeitsplätze Konfiguration und Betreuung von Netzwerkinfrastruktur und Securitylösungen (LAN/WAN, VPN, SSL, Firewall) Administration von Microsoft-Server und Server-Virtualisierung von VMware Benutzeradministration inkl. Verwaltung und Pflege von Berechtigungen/Gruppenrichtlinien 1st and 2nd Level Support Datenpflege: ERP-Systeme (SAGE, NAV, Dynamics, etc.), Onlineshop, E-Commerce Profil Fachinformatiker, Bachelorabschluss in Informationssystem-Management, Informatik, Informationstechnologie bzw. einem verwandten Gebiet oder eine vergleichbare Qualifikation mit einschlägiger Berufserfahrung im IT-Bereich Erfahrung in der Betreuung von Betriebssystemen (Windows / Linux) Analytisches Verständnis Erfahrung in der Arbeit mit Datenbanken und Netzwerken Teamfähigkeit, Organisationsfähigkeit, Einsatzbereitschaft Deutsch bevorzugt als Muttersprache, mindestens aber B2-Level; Kenntnisse der englischen Sprache von Vorteil Wir bieten Festanstellung in einem dynamisch wachsenden Unternehmen Einen zukunftsorientierten Arbeitsplatz mit angemessener Vergütung Ein anspruchsvolles und abwechslungsreiches Aufgabengebiet Flache Hierarchien, schnelle Entscheidungswege Ein Produkt, das umweltfreundlich, klimaschonend und gesundheitsfördernd ist Parkplatz Mitarbeiterrabatte Important note Please be advised that a valid work permit for Germany is required for non-EU citizens. Unfortunately, applications without a valid work permit and sufficient German language skills may not be considered. LNKD1_DE Show more Show less",False,other,de,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False
Systemadministrator,Johanniter-Unfall-Hilfe E.V.,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/systemadministrator-m-w-d-at-johanniter-unfall-hilfe-e-v-4264329805?position=10&pageNum=0&refId=gT3P157ZfBTuQbm3W6%2B5xQ%3D%3D&trackingId=%2BjftFH77JAVI%2BWjikg9fjw%3D%3D,Systemadministrator,Germany,"Berlin ab sofort Vollzeit Ihre Aufgaben Administration und Weiterentwicklung unserer Systemumgebungen basierend auf Windows Server Betriebssystemen (2016, 2019, 2022) Softwareverteilung und Patchmanagement Erstellen von Objekten, Richtlinien und Pflege des Active Directory Analyse und Behebung von komplexen Störungen, Incidentmanagement auf Second-Level Ebene Ihr Profil Ihre berufliche Basis besteht aus einer technischen Ausbildung bzw. einem IT-Studium. Mehrjährige Praxiserfahrung im Betrieb von großen Serverinfrastrukturen. Sehr gute Kenntnisse der Technologien der Microsoft Serverbetriebssysteme und deren Funktionen in den Bereichen Active Directory, Printserver, Fileserver etc.. Know-how in den Bereichen Automatisierung und Scripting mit PowerShell wären wünschenswert. Idealerweise Erfahrungen in den Bereichen Trend Micro, CheckMK. ACMP. Entsprechende IT-Zertifizierungen sind von Vorteil sowie gute Englischkenntnisse in Wort und Schrift. Ein hohes Maß an Eigeninitiative, Verlässlichkeit, lösungsorientierter Arbeitsweise sowie Teamfähigkeit. Hohes Engagement, Belastbarkeit, Motivation und Flexibilität. Das sollten Sie noch wissen Wir bieten Ihnen Einen modernen und zukunftssicheren Arbeitsplatz in einem innovativen Unternehmen. Eine attraktive, leistungsgerechte Vergütung, hybrides Arbeiten und flexible Vertrauensarbeitszeit. Zuschüsse zur betrieblichen Altersvorsorge, ein subventioniertes Jobticket sowie Vergünstigungen bei namhaften Anbietern. Bedarfsgerechte externe und interne Weiterbildungsmöglichkeiten sowie ein angenehmes und dynamisches Arbeitsumfeld mit Team & Expertise. Wer wir sind Johanniter GmbH Die Johanniter HealthCare-IT Solutions GmbH bietet - als zentraler Dienstleister des Johanniterordens und des stationären Johanniter-Verbundes sowie darüber hinaus - hochwertige Dienstleistungen in den Bereichen HealthCare-IT, Projektmanagement und Consulting an. Derzeit profitieren annähernd 200 Krankenhäuser, Fach-/ Rehabilitationskliniken, Seniorenpflegeeinrichtungen und ambulante Einrichtungen von den fundierten Erfahrungen unserer Mitarbeitenden Haben wir Ihr Interesse geweckt? Dann freuen wir uns über Ihre vollständigen Bewerbungsunterlagen unter Angabe Ihres frühestmöglichen Eintrittstermins sowie Ihren Gehaltsvorstellungen vorzugsweise per E-Mail. Downloads Systemadministrator.pdf ( 262 KB ) Weitere Informationen Zu Einstiegsmöglichkeiten, Perspektiven Und Arbeitsbedingungen So arbeiten wir Zur Stellenangebotsliste Show more Show less",True,senior,mixed,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True
Systemadministrator,Computer Futures,"Frankfurt am Main, Hesse, Germany",https://de.linkedin.com/jobs/view/systemadministrator-m-w-d-at-computer-futures-4257258106?position=11&pageNum=0&refId=gT3P157ZfBTuQbm3W6%2B5xQ%3D%3D&trackingId=Ud%2FLNVIr%2Bc5c%2FZIsrrjqCw%3D%3D,Systemadministrator,Germany,"IT-Administrator (m/w/d) 📍 Standort: Frankfurt Ein etabliertes Unternehmen aus der Wohnungswirtschaft sucht aktuell eine n IT-Administrator in (m/w/d) idealerweise mit Erfahrung in der Betreuung von ERP-Systemen Deine Aufgaben: Betreuung und Weiterentwicklung der IT-Systemlandschaft (Frontend/Backend) Pflege und Optimierung des ERP-Systems Planung und Umsetzung von IT- und Hardwareprojekten Steuerung externer IT-Dienstleister Anwendersupport, Schulungen und Systemanpassungen Unterstützung der IT-Leitung Dein Profil: Abgeschlossene IT-Ausbildung oder vergleichbare Qualifikation Erfahrung mit ERP-Systemen, idealerweise Wodis Sigma/YUNEO Kenntnisse in Netzwerktechnik, IT-Sicherheit und Datenschutz Sehr gute MS Office-Kenntnisse und technisches Englisch Das wird geboten: Unbefristete Vollzeitstelle (37 Std./Woche) Attraktive Vergütung nach Tarif 30 Urlaubstage Mobiles Arbeiten Zentrale Lage mit guter ÖPNV-Anbindung Wenn du Interesse hast oder jemanden kennst, der gut passen könnte, freue ich mich über eine Nachricht! Die Personalberatung SThree betreut die ausgeschriebene Stelle im Auftrag ihres Kunden. Show more Show less",False,manager,mixed,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
